ConsumptionID,Timestamp,EnergyTypeID,LocationID,DeviceID,WeatherID,EnergyConsumed,Cost,PeakHourFlag,Season
1099,2022-02-15 18:00:00,2,4,76,1099,14.55,94.39,True,Winter
1100,2022-02-15 19:00:00,4,4,31,1100,18.41,53.25,True,Monsoon
1101,2022-02-15 20:00:00,4,3,64,1101,8.46,54.46,True,Monsoon
1102,2022-02-15 21:00:00,2,5,66,1102,4.23,46.64,True,Winter
1103,2022-02-15 22:00:00,4,2,97,1103,10.58,33.26,True,Monsoon
1104,2022-02-15 23:00:00,3,3,65,1104,18.21,48.09,True,Monsoon
1105,2022-02-16 00:00:00,3,2,50,1105,16.19,60.68,False,Winter
1106,2022-02-16 01:00:00,4,3,15,1106,1.78,98.61,False,Monsoon
1107,2022-02-16 02:00:00,3,2,35,1107,14.01,93.84,False,Winter
1108,2022-02-16 03:00:00,4,4,8,1108,11.65,86.35,False,Monsoon
1109,2022-02-16 04:00:00,2,3,41,1109,18.2,89.02,False,Autumn
1110,2022-02-16 05:00:00,2,3,60,1110,2.89,47.32,False,Autumn
1111,2022-02-16 06:00:00,2,1,71,1111,10.91,66.09,True,Winter
1112,2022-02-16 07:00:00,1,2,53,1112,17.65,89.61,True,Monsoon
1113,2022-02-16 08:00:00,3,3,9,1113,8.5,39.9,True,Monsoon
1114,2022-02-16 09:00:00,2,3,62,1114,9.9,96.21,True,Winter
1115,2022-02-16 10:00:00,4,4,4,1115,1.87,42.16,True,Winter
1116,2022-02-16 11:00:00,4,2,53,1116,5.92,60.51,True,Autumn
1117,2022-02-16 12:00:00,2,5,82,1117,6.83,71.27,False,Autumn
1118,2022-02-16 13:00:00,2,2,30,1118,18.93,95.11,False,Autumn
1119,2022-02-16 14:00:00,2,6,3,1119,6.01,25.22,False,Summer
1120,2022-02-16 15:00:00,4,5,35,1120,9.49,74.87,False,Autumn
1121,2022-02-16 16:00:00,1,3,71,1121,13.59,52.56,False,Winter
1122,2022-02-16 17:00:00,2,2,76,1122,3.66,27.59,False,Winter
1123,2022-02-16 18:00:00,4,2,87,1123,9.99,77.88,True,Monsoon
1124,2022-02-16 19:00:00,4,6,13,1124,14.9,55.67,True,Winter
1125,2022-02-16 20:00:00,2,6,32,1125,17.4,66.44,True,Summer
1126,2022-02-16 21:00:00,3,6,98,1126,12.71,32.97,True,Summer
1127,2022-02-16 22:00:00,4,2,72,1127,13.55,48.65,True,Summer
1128,2022-02-16 23:00:00,3,2,84,1128,2.96,62.12,True,Winter
1129,2022-02-17 00:00:00,3,2,17,1129,18.94,41.09,False,Autumn
1130,2022-02-17 01:00:00,1,1,39,1130,3.09,20.64,False,Winter
1131,2022-02-17 02:00:00,4,1,73,1131,15.61,96.2,False,Winter
1132,2022-02-17 03:00:00,1,3,53,1132,5.66,51.64,False,Autumn
1133,2022-02-17 04:00:00,2,5,58,1133,18.71,73.66,False,Winter
1134,2022-02-17 05:00:00,1,2,11,1134,14.54,41.69,False,Monsoon
1135,2022-02-17 06:00:00,2,4,82,1135,15.2,36.16,True,Winter
1136,2022-02-17 07:00:00,3,3,65,1136,4.77,41.31,True,Monsoon
1137,2022-02-17 08:00:00,4,3,27,1137,9.14,41.51,True,Summer
1138,2022-02-17 09:00:00,1,2,19,1138,12.55,54.87,True,Winter
1139,2022-02-17 10:00:00,4,2,48,1139,15.51,54.8,True,Monsoon
1140,2022-02-17 11:00:00,3,5,70,1140,2.53,50.22,True,Monsoon
1141,2022-02-17 12:00:00,3,6,22,1141,19.27,14.34,False,Summer
1142,2022-02-17 13:00:00,3,1,32,1142,17.86,50.11,False,Monsoon
1143,2022-02-17 14:00:00,3,6,69,1143,5.77,17.74,False,Winter
1144,2022-02-17 15:00:00,3,3,55,1144,16.54,13.49,False,Autumn
1145,2022-02-17 16:00:00,3,3,72,1145,10.61,93.33,False,Autumn
1146,2022-02-17 17:00:00,1,2,58,1146,9.51,60.89,False,Winter
1147,2022-02-17 18:00:00,4,3,6,1147,6.63,66.29,True,Winter
1148,2022-02-17 19:00:00,1,4,1,1148,11.83,40.78,True,Summer
1149,2022-02-17 20:00:00,3,5,60,1149,14.73,90.99,True,Summer
1150,2022-02-17 21:00:00,2,2,80,1150,8.51,64.16,True,Monsoon
1151,2022-02-17 22:00:00,2,5,38,1151,12.77,77.15,True,Winter
1152,2022-02-17 23:00:00,3,3,84,1152,14.14,37.49,True,Summer
1153,2022-02-18 00:00:00,3,1,22,1153,14.37,96.04,False,Autumn
1154,2022-02-18 01:00:00,3,1,1,1154,1.51,82.23,False,Winter
1155,2022-02-18 02:00:00,4,4,8,1155,17.27,85.54,False,Monsoon
1156,2022-02-18 03:00:00,4,4,62,1156,9.44,18.05,False,Summer
1157,2022-02-18 04:00:00,1,2,35,1157,5.62,27.83,False,Autumn
1158,2022-02-18 05:00:00,4,4,77,1158,5.21,29.28,False,Summer
1159,2022-02-18 06:00:00,3,3,33,1159,9.92,27.82,True,Winter
1160,2022-02-18 07:00:00,4,2,88,1160,17.79,85.69,True,Monsoon
1161,2022-02-18 08:00:00,2,1,49,1161,7.88,4.16,True,Monsoon
1162,2022-02-18 09:00:00,2,6,45,1162,15.12,8.53,True,Monsoon
1163,2022-02-18 10:00:00,3,5,81,1163,2.39,28.12,True,Winter
1164,2022-02-18 11:00:00,4,5,28,1164,9.78,20.79,True,Monsoon
1165,2022-02-18 12:00:00,4,3,75,1165,19.84,23.95,False,Autumn
1166,2022-02-18 13:00:00,1,6,66,1166,15.52,80.0,False,Winter
1167,2022-02-18 14:00:00,1,6,37,1167,4.61,56.75,False,Autumn
1168,2022-02-18 15:00:00,2,3,6,1168,10.28,1.57,False,Winter
1169,2022-02-18 16:00:00,3,4,21,1169,5.06,43.5,False,Winter
1170,2022-02-18 17:00:00,2,3,95,1170,8.49,41.38,False,Winter
1171,2022-02-18 18:00:00,3,5,69,1171,15.71,12.28,True,Summer
1172,2022-02-18 19:00:00,3,6,73,1172,15.54,67.94,True,Winter
1173,2022-02-18 20:00:00,3,2,9,1173,4.95,70.51,True,Summer
1174,2022-02-18 21:00:00,3,5,39,1174,18.48,72.37,True,Monsoon
1175,2022-02-18 22:00:00,4,6,12,1175,12.06,73.12,True,Winter
1176,2022-02-18 23:00:00,3,4,51,1176,7.91,1.01,True,Summer
1177,2022-02-19 00:00:00,4,3,90,1177,10.29,95.44,False,Winter
1178,2022-02-19 01:00:00,3,6,16,1178,12.3,81.61,False,Summer
1179,2022-02-19 02:00:00,4,1,18,1179,11.42,90.49,False,Monsoon
1180,2022-02-19 03:00:00,4,6,93,1180,9.98,2.55,False,Autumn
1181,2022-02-19 04:00:00,2,4,72,1181,10.35,93.45,False,Winter
1182,2022-02-19 05:00:00,2,1,36,1182,3.94,81.17,False,Summer
1183,2022-02-19 06:00:00,1,2,56,1183,16.35,83.88,True,Monsoon
1184,2022-02-19 07:00:00,2,6,27,1184,11.06,10.24,True,Summer
1185,2022-02-19 08:00:00,2,5,79,1185,3.06,74.14,True,Summer
1186,2022-02-19 09:00:00,3,1,65,1186,15.44,96.03,True,Monsoon
1187,2022-02-19 10:00:00,1,3,41,1187,18.68,68.18,True,Winter
1188,2022-02-19 11:00:00,2,1,88,1188,18.97,57.49,True,Autumn
1189,2022-02-19 12:00:00,2,4,44,1189,7.7,94.62,False,Monsoon
1190,2022-02-19 13:00:00,4,5,82,1190,3.14,44.85,False,Summer
1191,2022-02-19 14:00:00,1,2,34,1191,10.61,60.33,False,Monsoon
1192,2022-02-19 15:00:00,1,4,97,1192,2.7,48.16,False,Summer
1193,2022-02-19 16:00:00,1,3,91,1193,18.71,93.35,False,Monsoon
1194,2022-02-19 17:00:00,4,1,58,1194,4.08,8.53,False,Autumn
1195,2022-02-19 18:00:00,1,3,35,1195,5.43,50.61,True,Summer
1196,2022-02-19 19:00:00,1,1,32,1196,8.43,69.01,True,Summer
1197,2022-02-19 20:00:00,4,5,85,1197,7.97,79.4,True,Monsoon
1198,2022-02-19 21:00:00,1,6,42,1198,16.0,58.72,True,Summer
1199,2022-02-19 22:00:00,1,2,44,1199,9.4,90.98,True,Summer
1200,2022-02-19 23:00:00,3,5,27,1200,3.83,94.26,True,Monsoon
1201,2022-02-20 00:00:00,2,5,59,1201,5.71,7.37,False,Monsoon
1202,2022-02-20 01:00:00,1,2,77,1202,10.43,40.83,False,Autumn
1203,2022-02-20 02:00:00,4,3,43,1203,3.38,3.32,False,Monsoon
1204,2022-02-20 03:00:00,3,2,3,1204,12.43,33.61,False,Winter
1205,2022-02-20 04:00:00,2,1,89,1205,11.53,54.15,False,Autumn
1206,2022-02-20 05:00:00,2,1,18,1206,14.44,91.17,False,Monsoon
1207,2022-02-20 06:00:00,3,5,83,1207,18.79,84.81,True,Monsoon
1208,2022-02-20 07:00:00,4,4,1,1208,18.29,13.62,True,Monsoon
1209,2022-02-20 08:00:00,2,6,78,1209,18.95,10.21,True,Autumn
1210,2022-02-20 09:00:00,2,6,61,1210,5.27,59.34,True,Summer
1211,2022-02-20 10:00:00,2,1,1,1211,3.07,53.68,True,Winter
1212,2022-02-20 11:00:00,1,5,2,1212,6.39,27.37,True,Autumn
1213,2022-02-20 12:00:00,1,4,87,1213,17.95,90.05,False,Summer
1214,2022-02-20 13:00:00,3,2,23,1214,19.46,92.81,False,Summer
1215,2022-02-20 14:00:00,3,4,53,1215,17.26,40.86,False,Autumn
1216,2022-02-20 15:00:00,4,3,72,1216,2.65,89.14,False,Monsoon
1217,2022-02-20 16:00:00,4,5,90,1217,18.97,39.01,False,Monsoon
1218,2022-02-20 17:00:00,3,5,91,1218,8.76,73.94,False,Summer
1219,2022-02-20 18:00:00,4,5,63,1219,0.68,48.12,True,Monsoon
1220,2022-02-20 19:00:00,2,1,98,1220,9.13,13.14,True,Monsoon
1221,2022-02-20 20:00:00,2,6,51,1221,1.4,92.87,True,Winter
1222,2022-02-20 21:00:00,4,3,69,1222,11.11,45.96,True,Summer
1223,2022-02-20 22:00:00,4,4,11,1223,7.1,73.71,True,Monsoon
1224,2022-02-20 23:00:00,3,2,84,1224,9.73,37.35,True,Summer
1225,2022-02-21 00:00:00,3,6,84,1225,12.46,2.87,False,Autumn
1226,2022-02-21 01:00:00,4,4,10,1226,17.44,10.95,False,Monsoon
1227,2022-02-21 02:00:00,2,3,69,1227,13.41,50.13,False,Winter
1228,2022-02-21 03:00:00,1,4,4,1228,8.96,69.31,False,Winter
1229,2022-02-21 04:00:00,4,3,86,1229,16.48,34.14,False,Summer
1230,2022-02-21 05:00:00,3,1,57,1230,18.16,69.85,False,Autumn
1231,2022-02-21 06:00:00,3,3,87,1231,2.84,70.16,True,Summer
1232,2022-02-21 07:00:00,4,3,16,1232,10.87,70.69,True,Autumn
1233,2022-02-21 08:00:00,3,3,46,1233,6.05,49.76,True,Monsoon
1234,2022-02-21 09:00:00,2,3,49,1234,1.42,91.57,True,Monsoon
1235,2022-02-21 10:00:00,3,4,77,1235,13.54,49.43,True,Autumn
1236,2022-02-21 11:00:00,1,5,46,1236,17.32,45.58,True,Winter
1237,2022-02-21 12:00:00,1,1,50,1237,3.68,20.74,False,Monsoon
1238,2022-02-21 13:00:00,2,2,23,1238,16.34,31.46,False,Winter
1239,2022-02-21 14:00:00,3,6,99,1239,17.14,5.19,False,Monsoon
1240,2022-02-21 15:00:00,3,4,90,1240,18.33,63.72,False,Winter
1241,2022-02-21 16:00:00,4,6,2,1241,5.67,25.61,False,Summer
1242,2022-02-21 17:00:00,1,4,16,1242,18.13,31.11,False,Autumn
1243,2022-02-21 18:00:00,4,4,60,1243,6.75,77.31,True,Autumn
1244,2022-02-21 19:00:00,4,3,48,1244,11.27,33.39,True,Monsoon
1245,2022-02-21 20:00:00,3,2,25,1245,1.48,24.98,True,Monsoon
1246,2022-02-21 21:00:00,1,6,57,1246,1.36,17.74,True,Winter
1247,2022-02-21 22:00:00,4,4,2,1247,14.55,77.71,True,Summer
1248,2022-02-21 23:00:00,3,6,29,1248,9.17,13.84,True,Monsoon
1249,2022-02-22 00:00:00,2,4,96,1249,5.5,45.92,False,Monsoon
1250,2022-02-22 01:00:00,1,2,3,1250,4.21,51.19,False,Summer
1251,2022-02-22 02:00:00,3,5,98,1251,13.56,69.05,False,Autumn
1252,2022-02-22 03:00:00,2,5,36,1252,0.51,63.7,False,Summer
1253,2022-02-22 04:00:00,4,1,88,1253,16.21,81.26,False,Winter
1254,2022-02-22 05:00:00,4,2,91,1254,2.05,5.43,False,Autumn
1255,2022-02-22 06:00:00,4,2,46,1255,4.23,30.35,True,Autumn
1256,2022-02-22 07:00:00,2,3,25,1256,8.03,28.73,True,Autumn
1257,2022-02-22 08:00:00,2,4,12,1257,9.95,15.46,True,Autumn
1258,2022-02-22 09:00:00,4,5,79,1258,7.42,29.63,True,Autumn
1259,2022-02-22 10:00:00,4,3,81,1259,6.75,31.67,True,Summer
1260,2022-02-22 11:00:00,2,1,39,1260,19.3,52.67,True,Monsoon
1261,2022-02-22 12:00:00,3,5,92,1261,13.01,66.71,False,Monsoon
1262,2022-02-22 13:00:00,1,4,29,1262,0.96,38.73,False,Monsoon
1263,2022-02-22 14:00:00,4,1,30,1263,8.89,72.23,False,Autumn
1264,2022-02-22 15:00:00,2,1,64,1264,17.56,34.28,False,Autumn
1265,2022-02-22 16:00:00,3,4,47,1265,6.38,29.74,False,Monsoon
1266,2022-02-22 17:00:00,3,6,5,1266,2.34,54.58,False,Winter
1267,2022-02-22 18:00:00,3,3,36,1267,15.29,3.35,True,Summer
1268,2022-02-22 19:00:00,4,4,64,1268,12.32,8.9,True,Winter
1269,2022-02-22 20:00:00,2,2,91,1269,11.62,42.38,True,Autumn
1270,2022-02-22 21:00:00,1,5,91,1270,1.54,94.35,True,Autumn
1271,2022-02-22 22:00:00,2,4,78,1271,3.24,72.43,True,Monsoon
1272,2022-02-22 23:00:00,2,6,27,1272,12.64,9.72,True,Autumn
1273,2022-02-23 00:00:00,3,5,1,1273,4.55,84.79,False,Winter
1274,2022-02-23 01:00:00,1,2,26,1274,10.33,73.5,False,Summer
1275,2022-02-23 02:00:00,4,2,82,1275,11.13,61.48,False,Summer
1276,2022-02-23 03:00:00,4,2,51,1276,6.03,82.21,False,Monsoon
1277,2022-02-23 04:00:00,3,4,15,1277,18.99,41.01,False,Summer
1278,2022-02-23 05:00:00,4,3,36,1278,16.93,22.93,False,Summer
1279,2022-02-23 06:00:00,2,5,73,1279,14.59,51.69,True,Summer
1280,2022-02-23 07:00:00,3,4,65,1280,2.02,55.34,True,Monsoon
1281,2022-02-23 08:00:00,1,1,64,1281,2.57,54.29,True,Winter
1282,2022-02-23 09:00:00,2,3,22,1282,10.11,56.94,True,Winter
1283,2022-02-23 10:00:00,1,5,71,1283,3.63,94.92,True,Monsoon
1284,2022-02-23 11:00:00,1,3,25,1284,19.58,90.32,True,Summer
1285,2022-02-23 12:00:00,2,4,85,1285,3.59,87.7,False,Monsoon
1286,2022-02-23 13:00:00,1,5,95,1286,10.01,80.34,False,Autumn
1287,2022-02-23 14:00:00,3,6,73,1287,7.6,94.4,False,Autumn
1288,2022-02-23 15:00:00,3,4,87,1288,12.97,10.75,False,Summer
1289,2022-02-23 16:00:00,2,2,88,1289,3.02,27.25,False,Autumn
1290,2022-02-23 17:00:00,4,1,78,1290,8.89,50.01,False,Winter
1291,2022-02-23 18:00:00,1,1,73,1291,5.86,84.81,True,Summer
1292,2022-02-23 19:00:00,2,2,23,1292,17.81,51.01,True,Summer
1293,2022-02-23 20:00:00,1,3,9,1293,1.29,75.06,True,Summer
1294,2022-02-23 21:00:00,2,3,76,1294,18.32,14.76,True,Monsoon
1295,2022-02-23 22:00:00,1,6,17,1295,16.74,25.99,True,Monsoon
1296,2022-02-23 23:00:00,4,6,96,1296,6.3,73.45,True,Winter
1297,2022-02-24 00:00:00,2,4,9,1297,15.89,17.31,False,Summer
1298,2022-02-24 01:00:00,3,1,17,1298,1.11,35.78,False,Summer
1299,2022-02-24 02:00:00,4,6,34,1299,19.35,27.22,False,Summer
1300,2022-02-24 03:00:00,3,6,73,1300,10.77,35.64,False,Autumn
1301,2022-02-24 04:00:00,4,3,30,1301,6.41,71.12,False,Winter
1302,2022-02-24 05:00:00,3,4,67,1302,7.57,37.42,False,Summer
1303,2022-02-24 06:00:00,4,2,94,1303,1.79,55.97,True,Summer
1304,2022-02-24 07:00:00,1,4,36,1304,19.79,10.89,True,Monsoon
1305,2022-02-24 08:00:00,3,6,25,1305,1.27,80.7,True,Winter
1306,2022-02-24 09:00:00,1,6,87,1306,13.27,37.62,True,Autumn
1307,2022-02-24 10:00:00,2,2,3,1307,9.13,65.2,True,Summer
1308,2022-02-24 11:00:00,1,1,89,1308,19.0,72.81,True,Monsoon
1309,2022-02-24 12:00:00,3,1,87,1309,5.3,21.76,False,Winter
1310,2022-02-24 13:00:00,4,3,69,1310,10.88,88.58,False,Autumn
1311,2022-02-24 14:00:00,1,4,79,1311,9.91,62.01,False,Autumn
1312,2022-02-24 15:00:00,4,1,33,1312,14.21,43.44,False,Summer
1313,2022-02-24 16:00:00,2,5,88,1313,1.83,19.05,False,Autumn
1314,2022-02-24 17:00:00,2,6,72,1314,4.28,94.29,False,Autumn
1315,2022-02-24 18:00:00,3,3,59,1315,4.68,75.75,True,Autumn
1316,2022-02-24 19:00:00,4,5,1,1316,14.89,21.59,True,Summer
1317,2022-02-24 20:00:00,1,4,55,1317,4.19,34.43,True,Winter
1318,2022-02-24 21:00:00,1,5,83,1318,11.68,81.16,True,Autumn
1319,2022-02-24 22:00:00,2,4,87,1319,4.7,69.87,True,Summer
1320,2022-02-24 23:00:00,4,3,84,1320,17.3,76.81,True,Monsoon
1321,2022-02-25 00:00:00,4,6,7,1321,18.87,44.68,False,Summer
1322,2022-02-25 01:00:00,2,6,42,1322,10.61,71.93,False,Autumn
1323,2022-02-25 02:00:00,1,4,56,1323,7.37,39.26,False,Monsoon
1324,2022-02-25 03:00:00,2,6,53,1324,5.06,21.92,False,Monsoon
1325,2022-02-25 04:00:00,4,1,36,1325,1.47,63.64,False,Autumn
1326,2022-02-25 05:00:00,1,3,16,1326,5.74,97.63,False,Autumn
1327,2022-02-25 06:00:00,2,5,88,1327,13.26,31.75,True,Winter
1328,2022-02-25 07:00:00,4,6,67,1328,10.91,46.64,True,Monsoon
1329,2022-02-25 08:00:00,4,5,60,1329,18.91,67.73,True,Autumn
1330,2022-02-25 09:00:00,3,1,64,1330,8.23,54.61,True,Winter
1331,2022-02-25 10:00:00,3,3,47,1331,14.03,84.5,True,Summer
1332,2022-02-25 11:00:00,2,2,67,1332,10.04,76.41,True,Summer
1333,2022-02-25 12:00:00,1,5,98,1333,10.5,6.77,False,Summer
1334,2022-02-25 13:00:00,1,1,6,1334,5.72,99.84,False,Monsoon
1335,2022-02-25 14:00:00,3,2,93,1335,9.37,75.49,False,Monsoon
1336,2022-02-25 15:00:00,4,3,29,1336,9.68,86.53,False,Monsoon
1337,2022-02-25 16:00:00,3,4,7,1337,14.28,65.47,False,Winter
1338,2022-02-25 17:00:00,2,6,36,1338,18.84,85.77,False,Autumn
1339,2022-02-25 18:00:00,3,2,54,1339,6.92,12.13,True,Winter
1340,2022-02-25 19:00:00,1,3,69,1340,1.32,35.43,True,Summer
1341,2022-02-25 20:00:00,2,2,58,1341,10.18,87.77,True,Summer
1342,2022-02-25 21:00:00,1,1,41,1342,11.12,20.96,True,Autumn
1343,2022-02-25 22:00:00,2,3,1,1343,3.78,8.75,True,Summer
1344,2022-02-25 23:00:00,4,3,51,1344,15.33,79.02,True,Winter
1345,2022-02-26 00:00:00,3,4,25,1345,19.71,83.71,False,Summer
1346,2022-02-26 01:00:00,1,6,43,1346,18.94,17.1,False,Monsoon
1347,2022-02-26 02:00:00,2,3,11,1347,4.34,85.58,False,Autumn
1348,2022-02-26 03:00:00,3,1,74,1348,17.57,68.99,False,Winter
1349,2022-02-26 04:00:00,1,3,4,1349,14.24,52.49,False,Monsoon
1350,2022-02-26 05:00:00,4,3,95,1350,9.35,83.19,False,Autumn
1351,2022-02-26 06:00:00,2,5,29,1351,11.04,42.51,True,Summer
1352,2022-02-26 07:00:00,1,6,89,1352,17.07,20.21,True,Autumn
1353,2022-02-26 08:00:00,1,1,55,1353,9.86,29.2,True,Summer
1354,2022-02-26 09:00:00,4,5,10,1354,7.78,51.01,True,Monsoon
1355,2022-02-26 10:00:00,2,2,32,1355,10.12,53.6,True,Monsoon
1356,2022-02-26 11:00:00,3,6,26,1356,11.79,80.75,True,Autumn
1357,2022-02-26 12:00:00,1,2,22,1357,4.19,79.34,False,Autumn
1358,2022-02-26 13:00:00,2,1,43,1358,18.07,58.56,False,Winter
1359,2022-02-26 14:00:00,2,5,40,1359,13.65,78.3,False,Monsoon
1360,2022-02-26 15:00:00,4,2,9,1360,12.85,19.99,False,Autumn
1361,2022-02-26 16:00:00,1,5,81,1361,2.44,5.96,False,Summer
1362,2022-02-26 17:00:00,3,3,81,1362,12.28,87.49,False,Summer
1363,2022-02-26 18:00:00,1,3,13,1363,2.86,8.48,True,Autumn
1364,2022-02-26 19:00:00,1,6,4,1364,2.03,25.42,True,Winter
1365,2022-02-26 20:00:00,3,3,62,1365,10.78,69.84,True,Autumn
1366,2022-02-26 21:00:00,2,3,56,1366,8.35,41.54,True,Winter
1367,2022-02-26 22:00:00,1,6,4,1367,11.98,87.76,True,Monsoon
1368,2022-02-26 23:00:00,2,6,76,1368,2.24,30.5,True,Winter
1369,2022-02-27 00:00:00,4,6,81,1369,8.9,2.18,False,Autumn
1370,2022-02-27 01:00:00,2,3,43,1370,3.91,30.76,False,Winter
1371,2022-02-27 02:00:00,3,1,33,1371,19.75,58.23,False,Summer
1372,2022-02-27 03:00:00,3,5,32,1372,11.44,38.22,False,Monsoon
1373,2022-02-27 04:00:00,4,5,14,1373,13.91,53.95,False,Summer
1374,2022-02-27 05:00:00,2,3,61,1374,6.85,87.78,False,Autumn
1375,2022-02-27 06:00:00,1,2,31,1375,2.35,91.34,True,Autumn
1376,2022-02-27 07:00:00,4,1,44,1376,19.53,27.33,True,Winter
1377,2022-02-27 08:00:00,3,2,7,1377,6.08,46.75,True,Autumn
1378,2022-02-27 09:00:00,2,5,43,1378,8.76,55.37,True,Autumn
1379,2022-02-27 10:00:00,3,3,67,1379,13.17,94.96,True,Autumn
1380,2022-02-27 11:00:00,1,3,31,1380,0.98,99.86,True,Winter
1381,2022-02-27 12:00:00,4,4,10,1381,16.3,24.31,False,Monsoon
1382,2022-02-27 13:00:00,4,4,100,1382,10.96,72.97,False,Autumn
1383,2022-02-27 14:00:00,3,3,77,1383,5.93,38.43,False,Monsoon
1384,2022-02-27 15:00:00,4,2,80,1384,1.7,1.8,False,Winter
1385,2022-02-27 16:00:00,2,1,57,1385,3.67,1.92,False,Autumn
1386,2022-02-27 17:00:00,2,2,98,1386,17.95,46.6,False,Monsoon
1387,2022-02-27 18:00:00,3,2,13,1387,13.88,49.35,True,Autumn
1388,2022-02-27 19:00:00,3,5,81,1388,5.37,3.23,True,Monsoon
1389,2022-02-27 20:00:00,4,2,58,1389,1.78,69.01,True,Monsoon
1390,2022-02-27 21:00:00,3,2,75,1390,13.97,30.11,True,Winter
1391,2022-02-27 22:00:00,2,5,16,1391,11.66,56.43,True,Summer
1392,2022-02-27 23:00:00,1,5,11,1392,8.39,30.79,True,Autumn
1393,2022-02-28 00:00:00,2,6,8,1393,7.59,17.55,False,Autumn
1394,2022-02-28 01:00:00,4,5,5,1394,4.73,41.31,False,Winter
1395,2022-02-28 02:00:00,3,5,49,1395,13.56,24.0,False,Summer
1396,2022-02-28 03:00:00,3,6,41,1396,19.43,53.95,False,Winter
1397,2022-02-28 04:00:00,3,5,89,1397,3.93,20.68,False,Monsoon
1398,2022-02-28 05:00:00,4,6,9,1398,12.14,51.33,False,Monsoon
1399,2022-02-28 06:00:00,1,1,17,1399,8.77,16.58,True,Summer
1400,2022-02-28 07:00:00,4,4,8,1400,9.21,67.43,True,Autumn
1401,2022-02-28 08:00:00,2,4,57,1401,5.46,75.64,True,Autumn
1402,2022-02-28 09:00:00,1,1,8,1402,16.59,11.93,True,Winter
1403,2022-02-28 10:00:00,3,1,39,1403,9.96,47.31,True,Autumn
1404,2022-02-28 11:00:00,2,2,79,1404,11.1,8.02,True,Monsoon
1405,2022-02-28 12:00:00,3,1,81,1405,6.44,60.22,False,Winter
1406,2022-02-28 13:00:00,1,4,56,1406,4.05,27.18,False,Winter
1407,2022-02-28 14:00:00,4,3,9,1407,2.18,53.23,False,Autumn
1408,2022-02-28 15:00:00,2,3,14,1408,14.43,52.23,False,Autumn
1409,2022-02-28 16:00:00,4,6,87,1409,4.33,92.51,False,Monsoon
1410,2022-02-28 17:00:00,2,3,8,1410,13.96,55.36,False,Winter
1411,2022-02-28 18:00:00,3,2,72,1411,8.11,58.72,True,Monsoon
1412,2022-02-28 19:00:00,3,4,7,1412,8.61,40.76,True,Monsoon
1413,2022-02-28 20:00:00,4,5,38,1413,9.65,94.96,True,Autumn
1414,2022-02-28 21:00:00,3,5,49,1414,7.67,77.94,True,Monsoon
1415,2022-02-28 22:00:00,1,3,52,1415,2.46,29.26,True,Monsoon
1416,2022-02-28 23:00:00,1,2,13,1416,6.54,84.58,True,Winter
1417,2022-03-01 00:00:00,1,6,80,1417,13.44,43.81,False,Monsoon
1418,2022-03-01 01:00:00,1,3,97,1418,13.48,83.04,False,Summer
1419,2022-03-01 02:00:00,2,1,53,1419,6.08,82.47,False,Monsoon
1420,2022-03-01 03:00:00,2,6,30,1420,9.47,19.7,False,Monsoon
1421,2022-03-01 04:00:00,1,1,77,1421,4.27,70.41,False,Autumn
1422,2022-03-01 05:00:00,2,2,85,1422,4.6,29.77,False,Winter
1423,2022-03-01 06:00:00,1,2,80,1423,0.95,30.45,True,Autumn
1424,2022-03-01 07:00:00,4,6,2,1424,17.99,30.34,True,Monsoon
1425,2022-03-01 08:00:00,2,2,59,1425,4.61,72.83,True,Monsoon
1426,2022-03-01 09:00:00,1,6,50,1426,4.94,23.75,True,Winter
1427,2022-03-01 10:00:00,1,2,60,1427,5.95,1.09,True,Winter
1428,2022-03-01 11:00:00,4,3,55,1428,2.98,71.81,True,Monsoon
1429,2022-03-01 12:00:00,4,2,80,1429,12.97,17.95,False,Winter
1430,2022-03-01 13:00:00,3,2,80,1430,1.97,11.34,False,Autumn
1431,2022-03-01 14:00:00,1,2,13,1431,3.12,24.51,False,Summer
1432,2022-03-01 15:00:00,3,1,44,1432,13.07,38.61,False,Summer
1433,2022-03-01 16:00:00,2,4,84,1433,7.12,48.11,False,Winter
1434,2022-03-01 17:00:00,1,6,87,1434,14.3,5.41,False,Winter
1435,2022-03-01 18:00:00,1,1,4,1435,11.37,97.09,True,Summer
1436,2022-03-01 19:00:00,2,1,59,1436,5.49,71.89,True,Summer
1437,2022-03-01 20:00:00,4,1,67,1437,13.19,33.0,True,Autumn
1438,2022-03-01 21:00:00,1,4,43,1438,2.77,32.55,True,Autumn
1439,2022-03-01 22:00:00,4,4,76,1439,10.96,45.41,True,Monsoon
1440,2022-03-01 23:00:00,1,1,25,1440,9.02,63.0,True,Monsoon
1441,2022-03-02 00:00:00,3,2,14,1441,5.72,15.49,False,Autumn
1442,2022-03-02 01:00:00,4,1,14,1442,12.28,19.7,False,Summer
1443,2022-03-02 02:00:00,3,1,2,1443,17.49,86.08,False,Autumn
1444,2022-03-02 03:00:00,1,6,77,1444,19.98,26.37,False,Winter
1445,2022-03-02 04:00:00,3,5,92,1445,12.35,38.64,False,Winter
1446,2022-03-02 05:00:00,1,5,9,1446,8.39,87.26,False,Monsoon
1447,2022-03-02 06:00:00,1,1,76,1447,4.89,66.65,True,Monsoon
1448,2022-03-02 07:00:00,3,4,25,1448,5.51,34.83,True,Winter
